customer_id,age,income,credit_score,loan_amount,loan_term,employment_status,loan_status,active_loans,default_risk,pre_approved
2499,61,108400,773,6948,60,1,0,2,0,0
2500,61,113150,408,15498,24,2,1,4,1,1
2501,45,83446,334,19991,60,1,0,2,0,0
2502,30,77428,766,25974,24,1,2,4,1,0
2503,41,72894,574,36398,24,1,1,0,0,1
2504,56,106149,486,8660,12,0,1,4,0,1
2505,32,31447,542,27245,48,0,2,1,0,0
2506,47,30499,563,1238,60,1,0,0,0,0
2507,60,64041,821,20920,36,1,0,3,0,0
2508,22,56315,840,47659,24,1,0,4,0,0
2509,33,26299,386,10338,48,1,0,4,0,0
2510,52,145506,834,43517,24,0,0,3,1,0
2511,51,130005,509,11349,48,2,2,3,0,1
2512,36,29994,345,47350,48,1,0,0,1,0
2513,52,120414,766,12643,36,0,2,2,0,1
2514,52,106163,839,29274,48,1,2,3,0,0
2515,54,32489,325,46013,36,2,2,4,0,0
2516,31,116647,565,41667,12,0,0,3,1,0
2517,30,57355,474,40913,24,0,0,0,0,1
2518,35,98805,815,39629,36,2,1,0,0,1
2519,37,93367,610,46819,24,2,1,4,0,0
2520,60,134906,621,17632,60,0,2,4,0,0
2521,38,142409,434,28144,12,2,1,4,0,0
2522,29,102355,354,13321,60,1,2,2,0,0
2523,45,141220,842,38091,60,2,1,4,0,0
2524,60,115349,830,30256,48,2,0,0,0,0
2525,34,112173,455,24485,48,0,0,0,0,0
2526,45,26996,446,3860,60,2,2,3,0,0
2527,42,144999,784,15919,48,0,2,4,0,0
2528,50,69387,319,34337,24,1,0,2,0,0
2529,40,139965,568,9411,48,2,0,1,0,0
2530,41,28089,632,10586,60,2,0,3,0,1
2531,64,123827,700,25312,48,0,1,2,0,0
2532,52,45659,605,24055,48,0,1,4,1,1
2533,41,70178,327,35890,36,2,1,2,0,0
2534,55,145053,766,29807,36,0,1,1,0,0
2535,52,120965,559,21384,60,2,2,2,0,1
2536,50,106268,833,48177,24,1,2,1,0,0
2537,59,110042,400,29925,12,2,1,1,0,0
2538,32,131471,652,4089,12,1,2,1,0,0
2539,61,95726,599,15242,60,1,1,2,0,1
2540,38,95111,595,40978,24,0,1,4,0,1
2541,41,131031,652,17433,24,0,0,0,0,1
2542,33,138682,429,34282,24,0,1,0,0,1
2543,41,59565,455,11983,36,0,2,2,0,0
2544,28,125435,373,44738,60,2,1,4,0,0
2545,60,114242,641,44578,12,1,0,0,0,1
2546,27,138204,764,43797,24,2,2,1,0,1
2547,43,47884,389,5671,60,1,0,2,0,0
2548,64,42199,754,25133,12,1,1,2,0,1
2549,52,85038,631,44209,36,1,1,3,0,0
2550,31,82786,647,1414,48,2,1,3,0,0
2551,42,134636,532,48861,12,0,1,3,0,0
2552,42,129970,401,22242,12,2,2,4,0,0
2553,63,74294,780,36184,12,1,1,2,0,1
2554,45,103015,513,39379,48,2,0,3,0,1
2555,42,59178,407,16231,24,1,2,2,0,0
2556,48,37665,464,22849,48,0,2,1,0,1
2557,49,25534,634,42163,12,0,2,3,0,0
2558,33,116828,385,32676,36,2,0,2,0,0
2559,38,61132,723,23056,12,0,0,4,0,0
2560,22,140720,663,42028,36,1,0,4,0,1
2561,49,61110,359,20947,60,1,0,4,0,0
2562,41,83754,781,46416,36,0,1,3,0,0
2563,35,88580,549,27040,12,0,1,4,1,0
2564,47,47469,416,47110,48,0,0,0,0,0
2565,51,89016,844,47978,12,2,0,1,0,0
2566,35,71233,343,26282,12,2,1,2,0,0
2567,43,127804,808,27201,60,1,1,0,0,0
2568,44,91708,464,7833,24,2,0,3,0,0
2569,64,83232,667,5752,12,2,2,2,0,0
2570,33,118450,591,25507,60,1,2,2,0,1
2571,42,111437,585,21169,48,1,0,4,1,0
2572,63,131311,503,45746,60,0,2,2,0,0
2573,57,59409,823,42495,60,0,1,2,0,1
2574,53,140159,420,25930,36,2,2,1,0,0
2575,23,44324,487,6023,24,1,0,3,0,1
2576,39,33738,312,1982,24,2,2,0,0,0
2577,43,128030,499,15305,48,2,2,4,0,0
2578,49,135093,755,17146,60,1,2,1,0,1
2579,50,49054,747,12201,48,1,1,0,0,0
2580,59,54709,370,17910,48,1,1,0,0,0
2581,64,134321,429,24031,24,1,1,1,0,0
2582,45,110643,342,24636,24,2,0,4,0,0
2583,57,25363,819,18314,24,2,2,3,0,1
2584,28,35358,312,28332,12,2,1,1,0,0
2585,62,126613,834,19330,60,1,1,1,0,1
2586,36,140233,601,16365,48,0,2,1,0,0
2587,28,28240,826,44501,60,2,0,4,0,0
2588,21,97201,414,11108,48,0,2,1,0,0
2589,64,70689,759,4360,48,0,0,1,0,1
2590,25,26936,804,43553,48,0,2,2,0,0
2591,23,137272,607,41880,48,1,1,2,0,1
2592,21,116074,624,49784,36,1,1,2,0,0
2593,24,68965,474,4625,36,2,1,2,0,1
2594,60,102534,813,39237,12,2,0,1,0,0
2595,55,25882,471,2223,24,1,2,2,0,0
2596,52,45224,801,40878,48,1,0,0,0,0
2597,62,130227,633,10157,60,0,1,3,0,1
2598,54,148750,583,47019,36,1,0,2,0,0
2599,63,144299,774,38760,24,1,0,4,0,0
2600,45,137012,353,14646,12,1,0,3,1,1
2601,30,148745,757,45638,24,1,2,0,0,0
2602,41,55825,719,30024,48,0,0,3,1,0
2603,59,95740,708,5787,24,2,0,3,0,0
2604,47,53885,603,24202,48,0,0,0,0,0
2605,47,65056,521,44908,36,1,1,2,0,0
2606,22,28203,832,37067,36,1,1,0,0,0
2607,61,85241,457,10360,48,2,2,4,0,0
2608,33,27244,647,33692,60,2,1,0,0,0
2609,29,123322,458,40219,36,2,2,1,0,0
2610,56,140329,534,13941,60,0,1,1,0,0
2611,42,93619,704,16993,48,2,2,3,0,0
2612,62,46584,556,15620,48,1,2,2,0,0
2613,46,33521,346,21193,36,1,2,2,0,0
2614,32,75017,512,22248,60,1,1,1,0,1
2615,37,58541,778,46852,48,0,0,4,0,1
2616,34,54063,786,6027,36,2,1,0,0,1
2617,34,95268,641,5260,48,2,0,0,0,0
2618,54,143206,823,38596,24,2,1,0,0,0
2619,40,89952,802,42540,24,2,0,4,0,0
2620,31,118054,305,10012,36,1,1,4,0,1
2621,36,64563,443,26823,48,0,2,0,0,1
2622,51,64752,560,9315,36,2,2,0,0,0
2623,26,120233,531,48027,12,1,2,4,0,0
2624,39,27567,569,13631,36,1,0,0,0,1
2625,57,41121,746,19258,36,0,0,4,0,0
2626,24,26674,521,26099,24,2,2,3,0,1
2627,24,101411,351,36891,24,0,0,1,0,0
2628,40,134876,415,37992,48,2,2,1,1,0
2629,30,91275,837,32376,36,0,1,4,0,0
2630,44,92081,840,11977,36,2,0,0,1,0
2631,55,54140,318,27694,48,2,0,1,0,0
2632,46,34327,691,48376,60,0,1,2,0,0
2633,57,95663,718,34978,48,2,0,0,0,0
2634,58,48331,608,10218,24,0,0,4,0,0
2635,41,48004,485,22788,24,0,0,2,0,1
2636,60,132369,560,21501,36,2,1,4,0,0
2637,59,144243,827,13453,24,2,2,0,0,0
2638,41,35492,572,39197,48,0,2,3,0,0
2639,30,79797,459,16210,36,1,1,3,0,0
2640,58,83095,523,9689,48,0,1,3,1,1
2641,24,38749,555,46489,48,1,1,0,0,0
2642,40,88217,479,28381,36,1,2,0,0,0
2643,37,114044,319,30508,60,0,1,2,0,0
2644,27,34045,767,43653,24,0,2,0,0,0
2645,24,45116,509,22142,12,0,1,0,0,0
2646,49,43667,812,41950,12,1,0,2,0,0
2647,34,100057,357,9916,12,0,2,2,0,0
2648,23,99205,392,1375,24,0,2,4,0,1
2649,44,52302,520,32449,60,2,1,1,0,1
2650,57,36283,531,24797,48,2,0,1,0,0
2651,36,55935,663,21782,36,2,2,4,0,1
2652,24,97534,673,28028,60,0,1,3,0,0
2653,44,119342,755,21243,12,0,0,0,0,0
2654,54,56624,387,30379,24,0,2,2,0,0
2655,50,38440,319,38780,24,1,1,2,0,0
2656,38,136001,313,31740,36,1,0,3,0,0
2657,39,71501,432,20984,48,2,2,2,0,1
2658,51,112333,333,1050,60,1,2,3,0,0
2659,39,26269,507,7590,60,1,0,4,0,0
2660,39,32868,498,41205,60,1,1,3,0,1
2661,42,55251,454,16162,48,2,1,1,0,0
2662,44,102909,377,14105,48,2,0,3,0,0
2663,32,109523,471,38499,48,1,2,4,0,0
2664,50,63729,588,37641,36,0,0,3,1,0
2665,58,40734,844,12628,24,2,0,4,0,0
2666,51,67429,719,43032,12,1,0,1,0,0
2667,56,66337,306,39516,48,0,2,0,0,0
2668,39,65325,459,22621,24,0,0,4,0,0
2669,56,108600,539,2476,48,2,0,0,0,0
2670,50,87514,722,41800,12,0,2,4,0,1
2671,53,33433,835,36788,48,2,2,3,0,0
2672,38,138957,369,25437,24,1,0,0,1,1
2673,48,34111,515,27240,36,2,1,4,0,1
2674,31,128986,403,46452,12,0,0,4,0,0
2675,53,88753,353,11922,24,2,2,0,0,1
2676,37,138783,629,49154,60,2,2,4,0,0
2677,26,105583,502,9066,60,1,2,0,0,1
2678,24,98620,587,13089,60,0,1,1,1,0
2679,40,46751,344,33600,36,2,2,2,0,0
2680,47,41453,497,47176,48,1,1,1,0,0
2681,35,110844,515,9167,48,1,2,0,0,0
2682,26,63968,780,13816,48,1,2,3,0,0
2683,34,55077,608,22164,36,1,0,3,0,0
2684,31,133582,734,21429,60,1,1,2,0,1
2685,59,59775,631,36001,48,2,0,0,0,0
2686,29,83144,326,32415,36,2,1,4,0,1
2687,46,73570,465,9117,36,0,2,1,0,0
2688,36,71097,617,48318,24,2,2,1,0,0
2689,25,49503,573,7359,48,0,1,2,1,1
2690,30,27779,682,15364,60,0,0,2,0,0
2691,23,111840,664,37965,12,0,1,2,0,0
2692,33,25755,402,29794,36,2,1,2,0,1
2693,63,64263,802,11293,24,1,1,2,0,0
2694,50,133491,672,10332,12,0,2,2,1,0
2695,26,80087,544,1615,36,1,1,4,0,1
2696,37,67281,468,46612,24,0,2,4,0,1
2697,39,76482,717,13401,48,2,0,1,0,1
2698,62,79857,655,42936,24,0,2,1,0,1
2699,55,147989,777,30372,36,2,0,2,0,0
2700,46,42400,424,43276,48,1,0,1,0,0
2701,25,65115,836,49322,60,2,0,2,0,1
2702,49,39249,701,3339,24,1,2,4,0,0
2703,57,138183,816,17246,12,2,1,3,0,0
2704,40,71825,830,9109,48,0,2,4,0,0
2705,41,135361,553,24758,48,0,0,0,0,1
2706,30,49600,420,24091,60,2,1,4,0,0
2707,25,62706,331,44056,24,1,2,0,0,0
2708,56,44222,336,14317,12,1,0,1,0,0
2709,26,124041,641,17762,60,1,0,4,0,1
2710,46,129504,312,4465,24,2,1,3,0,1
2711,24,66139,482,26622,12,2,2,4,0,0
2712,59,139919,564,7800,12,2,1,4,0,0
2713,59,141605,387,36539,36,2,1,4,0,1
2714,55,66302,761,37651,12,1,1,2,0,1
2715,21,119684,345,3600,24,1,1,4,0,0
2716,44,112838,691,6518,60,2,2,4,0,1
2717,56,93159,418,20627,60,2,1,3,0,1
2718,26,33646,830,30369,36,1,0,0,0,0
2719,61,38543,746,32445,24,1,0,0,0,0
2720,64,119496,345,17689,12,0,0,3,0,1
2721,51,47785,807,16923,36,2,1,1,0,0
2722,40,103353,825,39469,48,0,0,4,0,0
2723,44,56406,302,31403,24,1,2,1,0,1
2724,45,113992,327,1958,36,1,1,3,0,0
2725,56,76428,680,41363,60,2,1,1,0,0
2726,41,48777,456,4538,36,0,1,0,0,1
2727,50,82939,810,24404,48,1,2,2,0,0
2728,44,78026,632,10983,24,0,1,1,1,0
2729,64,111450,413,36371,36,0,1,2,1,0
2730,62,54553,688,25642,12,0,0,1,1,0
2731,50,48548,786,14467,24,0,0,3,0,1
2732,42,88221,549,1205,36,0,1,2,0,1
2733,48,62265,614,28409,36,2,2,1,0,0
2734,27,65701,538,13442,24,2,0,3,0,0
2735,55,76287,533,27290,60,0,1,0,0,1
2736,48,31727,602,27108,12,2,0,4,0,0
2737,34,135460,633,6691,24,1,0,3,0,0
2738,30,75717,412,39909,12,0,2,3,0,1
2739,36,57427,661,20504,12,2,1,0,0,0
2740,36,41692,396,31162,24,2,0,2,0,0
2741,51,56625,315,40496,36,1,1,1,0,1
2742,62,49918,675,39798,60,1,2,2,1,1
2743,45,131931,689,22551,12,1,2,3,0,0
2744,33,66136,516,14383,12,1,0,1,0,1
2745,26,139826,698,17496,36,0,2,4,0,0
2746,64,139881,559,42716,24,2,0,4,1,0
2747,29,77409,619,10088,60,2,1,1,0,1
2748,56,40577,495,47982,12,1,0,3,0,0
2749,63,110155,777,28444,12,2,0,0,0,0
2750,40,136776,717,25734,24,2,2,2,0,0
2751,38,124246,774,42745,36,2,1,2,0,0
2752,63,127924,843,35571,48,1,1,0,0,0
2753,41,145408,530,27415,36,2,0,0,0,1
2754,24,106731,820,16389,12,2,1,4,0,0
2755,53,52689,499,28744,12,2,1,0,0,0
2756,47,36154,320,19682,60,0,0,1,1,0
2757,27,129657,610,46038,36,0,0,4,0,0
2758,26,119948,733,35310,48,2,1,3,0,0
2759,35,46341,670,8259,60,2,0,4,0,0
2760,38,122554,377,46168,48,2,2,4,0,0
2761,52,99681,841,13546,60,2,1,2,0,0
2762,31,132798,584,3154,36,2,0,0,0,1
2763,40,71330,439,9766,12,2,1,1,1,0
2764,44,143069,581,49517,48,0,1,0,0,0
2765,35,112759,557,12230,36,1,2,2,1,0
2766,27,93416,659,18765,48,2,2,0,0,0
2767,41,111807,739,6902,36,2,1,1,0,0
2768,62,58313,569,2222,60,2,2,0,0,0
2769,46,71900,433,28050,36,1,0,2,0,0
2770,64,103840,403,35269,60,2,1,1,0,0
2771,34,59695,394,10050,12,2,2,0,0,0
2772,57,55225,779,49976,60,1,1,2,0,0
2773,41,111072,540,4574,24,2,1,2,0,0
2774,38,121367,312,37497,12,1,0,4,0,1
2775,25,74156,446,12157,36,1,0,1,0,1
2776,23,102209,394,20575,36,2,0,1,0,1
2777,43,112453,592,41244,24,0,2,0,1,0
2778,46,52829,324,18945,36,0,2,4,0,0
2779,57,105908,571,15962,12,2,2,1,0,0
2780,44,50938,804,36290,12,1,0,2,0,0
2781,39,84164,465,36159,60,1,1,1,1,0
2782,45,79530,386,25852,48,1,0,4,0,0
2783,41,145921,790,31684,36,2,2,3,0,0
2784,32,93199,440,45842,24,0,2,2,0,0
2785,61,85282,402,12796,12,1,2,1,0,0
2786,53,72801,525,25450,12,1,0,2,0,0
2787,24,34465,593,35846,12,2,2,0,0,0
2788,62,28326,605,46037,48,0,0,2,0,0
2789,27,28659,553,48130,48,0,1,1,0,0
2790,42,85289,479,18504,36,2,0,0,0,0
2791,53,52594,339,46728,24,0,2,0,0,0
2792,37,140819,819,31041,48,2,1,0,1,0
2793,44,29763,845,11715,60,1,2,3,0,0
2794,54,113657,535,22803,48,2,1,3,0,0
2795,48,35828,762,4370,12,1,2,0,0,1
2796,63,72588,527,2908,24,2,0,1,0,1
2797,61,36221,782,38075,36,1,2,0,0,1
2798,59,36211,729,22134,48,1,0,0,0,0
2799,42,38569,321,45065,12,2,0,2,0,0
2800,37,121894,642,4587,60,1,1,2,1,0
2801,54,62860,339,31023,60,0,0,2,0,1
2802,26,96558,472,46153,36,2,0,4,0,1
2803,26,70337,738,3413,36,0,0,2,0,1
2804,54,77311,478,26038,48,1,1,2,0,0
2805,21,38515,432,23555,36,1,2,1,1,0
2806,30,96695,650,11952,12,1,2,3,0,0
2807,41,147006,824,4457,12,2,0,3,0,1
2808,25,136527,839,9464,12,1,0,3,0,0
2809,22,131749,805,2150,48,0,2,4,0,0
2810,42,112227,383,48305,48,0,0,0,0,0
2811,22,49904,763,33264,36,2,2,2,0,1
2812,30,84935,642,41222,48,0,1,1,0,0
2813,54,68790,579,48553,12,2,0,4,0,1
2814,36,93580,562,45349,24,2,0,3,0,0
2815,59,100148,465,33786,12,1,2,4,0,0
2816,42,30636,592,10808,24,0,2,1,0,0
2817,32,102129,808,39345,36,0,1,4,0,1
2818,44,139483,525,5081,60,0,0,3,0,1
2819,60,27892,469,40222,48,1,2,0,0,0
2820,58,46672,747,9933,48,2,1,3,0,0
2821,30,30812,801,3671,12,0,2,3,0,0
2822,55,121621,826,44739,12,0,2,3,0,0
2823,52,25654,678,48738,24,0,1,4,0,0
2824,27,79633,500,32217,48,0,1,1,0,0
2825,41,42143,549,40155,36,1,1,3,0,0
2826,40,80934,708,40601,12,2,1,4,0,0
2827,46,92334,424,20008,48,0,1,1,0,1
2828,24,128463,412,22883,60,0,1,0,1,1
2829,42,54087,436,34282,24,2,0,3,0,0
2830,35,36618,795,33974,12,1,1,2,0,0
2831,60,33446,449,34715,12,1,0,4,0,1
2832,41,112182,642,44401,36,1,2,0,0,0
2833,35,127127,620,16380,12,1,2,0,0,0
2834,42,73867,831,19212,48,0,1,0,0,1
2835,48,76028,588,29174,48,2,2,4,0,1
2836,34,85101,788,7861,48,2,1,1,0,1
2837,47,52200,791,7094,60,2,1,2,0,0
2838,61,120107,551,40113,60,1,0,1,0,0
2839,60,113074,376,47728,12,1,2,3,0,0
2840,48,131091,691,25363,60,2,1,2,0,0
2841,46,86465,711,23310,60,0,2,1,0,0
2842,22,134500,472,40300,36,1,0,3,0,0
2843,45,111436,500,6943,60,0,2,2,0,0
2844,23,143422,516,15569,24,2,0,4,0,0
2845,28,149124,675,43616,24,1,0,3,0,1
2846,64,112892,310,9793,24,0,0,1,0,0
2847,53,113559,311,39207,12,1,1,2,1,0
2848,62,145044,734,26287,48,2,1,3,0,0
2849,55,64148,672,34971,36,2,2,3,0,0
2850,26,107928,572,43351,12,2,1,4,0,0
2851,59,45698,808,48179,48,0,1,3,0,1
2852,43,67470,431,32369,36,1,2,2,0,0
2853,45,117071,618,24023,36,1,0,0,0,0
2854,63,76660,467,46885,36,1,0,2,0,0
2855,39,78910,696,24897,24,2,2,2,0,0
2856,25,60450,479,24010,24,0,1,4,0,0
2857,31,81463,357,41154,24,2,2,4,0,1
2858,32,58757,779,36899,36,2,2,3,0,1
2859,30,103012,759,21114,36,0,1,4,0,1
2860,28,131750,360,20050,24,2,2,3,0,0
2861,44,95247,668,22125,36,2,1,0,0,1
2862,48,97015,420,29558,24,1,1,1,0,0
2863,61,56390,845,45846,24,0,2,4,0,1
2864,56,81116,316,21396,24,0,0,4,0,0
2865,57,38161,795,28125,48,1,1,0,0,1
2866,41,57152,796,23580,36,0,0,4,0,0
2867,28,105171,804,39973,12,1,1,0,0,1
2868,29,131379,831,24574,24,2,0,3,0,0
2869,35,120833,614,25619,12,0,2,4,0,0
2870,60,45836,368,14869,48,0,1,4,0,0
2871,38,115367,460,1658,36,2,2,3,1,0
2872,62,91543,444,48150,24,2,2,4,0,0
2873,40,80648,684,13122,24,0,2,2,0,0
2874,26,51331,568,44827,24,0,1,0,0,0
2875,32,130992,753,14335,12,0,2,1,0,0
2876,22,35763,817,22677,48,1,2,2,0,0
2877,27,94444,649,29223,36,0,1,1,0,0
2878,36,118109,409,30814,48,0,2,2,0,0
2879,23,44187,782,19075,24,2,1,2,0,0
2880,23,36957,706,44185,48,2,2,2,0,0
2881,47,29379,350,12258,12,1,0,0,0,1
2882,63,52959,702,31527,60,2,2,1,0,1
2883,60,107018,775,11139,60,0,0,3,0,1
2884,58,148076,386,43325,36,0,1,3,0,0
2885,53,52105,367,41503,36,1,0,4,0,1
2886,48,25877,341,20514,48,2,1,0,0,0
2887,21,73353,356,21917,36,2,2,0,1,0
2888,28,108788,495,30097,12,2,0,0,1,1
2889,57,121870,361,18788,24,1,2,2,1,1
2890,52,109585,562,26061,24,2,0,0,0,1
2891,63,108308,411,10947,48,2,1,3,0,0
2892,57,76567,477,16544,24,2,1,0,0,0
2893,24,82913,325,21014,48,0,1,2,0,0
2894,50,27637,709,15795,36,1,1,1,0,0
2895,26,97778,830,33632,36,0,2,0,0,1
2896,39,67025,616,20352,12,1,2,1,0,0
2897,52,131917,831,24653,24,2,2,4,0,0
2898,29,126187,405,2579,12,0,2,2,0,0
2899,32,124508,763,32758,60,2,2,0,0,0
2900,31,107464,545,44755,12,2,1,4,0,1
2901,36,53742,380,39760,48,1,2,4,0,0
2902,21,36831,695,33818,48,2,2,1,0,0
2903,41,138768,821,7452,12,0,2,3,0,0
2904,50,140911,563,38921,36,1,1,3,0,0
2905,33,110092,573,16340,60,1,1,3,1,1
2906,54,115879,471,47668,12,0,1,3,0,0
2907,24,113370,564,48738,36,2,1,2,0,0
2908,48,71762,325,3787,12,2,2,0,0,0
2909,58,129824,768,47149,24,2,2,0,0,1
2910,51,123958,775,49357,48,2,0,2,0,0
2911,47,113741,655,16839,24,2,2,1,0,1
2912,25,43830,325,3155,24,1,1,0,0,0
2913,45,80044,333,8019,60,1,1,4,0,1
2914,23,98948,563,21614,36,0,2,0,0,0
2915,53,94202,437,27190,48,2,0,2,0,0
2916,24,62045,761,41375,24,2,1,1,1,0
2917,45,111322,467,11928,48,2,0,0,0,0
2918,40,142257,380,49425,36,0,1,2,0,0
2919,54,96051,706,9598,12,2,1,4,0,0
2920,46,132509,345,45339,24,1,2,3,0,0
2921,25,51627,352,21581,36,2,1,4,1,0
2922,55,40198,775,49974,48,0,0,4,0,0
2923,48,94521,315,45655,36,1,0,1,0,1
2924,49,136439,659,48796,12,1,2,0,1,0
2925,29,131471,786,49743,36,1,1,3,0,1
2926,58,54475,801,47607,48,2,0,2,0,0
2927,26,130752,440,14919,24,0,2,3,0,0
2928,39,143998,746,39180,24,0,0,0,0,0
2929,64,44403,589,5499,60,2,2,1,1,0
2930,31,28681,508,38677,48,0,0,0,0,0
2931,22,116555,774,49246,60,1,1,2,0,1
2932,64,143884,712,44862,60,1,0,3,0,0
2933,64,118122,726,26602,12,0,0,4,0,1
2934,29,140260,670,30692,48,0,2,0,0,0
2935,41,67292,589,41422,24,2,2,1,0,0
2936,44,128057,731,49750,48,2,2,1,0,1
2937,54,130386,567,22760,12,2,0,3,0,1
2938,42,127306,450,3920,48,2,2,4,0,0
2939,23,30629,554,25085,48,2,1,2,0,0
2940,32,118246,652,23925,60,2,2,4,0,0
2941,48,120864,676,6615,48,1,2,3,0,0
2942,50,102814,657,38083,60,0,1,4,0,0
2943,46,33417,669,46228,60,2,2,3,0,1
2944,41,143888,526,3783,36,1,2,4,1,0
2945,48,59765,602,10605,12,0,0,0,0,0
2946,46,99499,688,46557,60,0,0,1,0,0
2947,53,139088,676,45608,48,0,2,3,0,0
2948,41,81574,417,20192,60,2,1,3,0,1
2949,55,127828,304,4331,60,2,2,1,0,0
2950,54,115545,743,32856,60,2,2,2,0,0
2951,61,52675,651,3846,24,0,2,3,0,0
2952,38,126711,832,34697,24,0,0,0,0,0
2953,31,97267,423,38586,24,1,1,4,0,0
2954,43,65563,576,36030,24,1,1,0,0,1
2955,42,36332,693,13775,36,1,1,3,0,0
2956,37,148745,659,8549,60,1,0,2,1,1
2957,25,44177,768,23437,36,0,0,3,0,0
2958,64,114254,356,24958,48,2,2,2,0,1
2959,31,93447,550,25243,12,2,0,1,0,0
2960,50,82104,449,43177,36,2,2,4,0,0
2961,35,109335,751,43424,24,2,0,0,0,0
2962,47,139938,461,29984,24,1,2,2,0,0
2963,55,105730,419,37942,48,0,0,0,0,0
2964,53,29951,650,38538,60,2,1,1,1,1
2965,40,131402,398,6833,12,0,2,3,0,0
2966,36,53333,466,24386,36,1,0,2,0,0
2967,54,46673,813,35813,60,1,0,4,0,0
2968,22,139421,700,34805,60,2,2,2,0,0
2969,55,65870,664,7242,36,2,0,3,0,1
2970,60,146945,625,29704,36,1,1,3,0,0
2971,48,96101,546,43419,36,1,2,4,1,0
2972,59,47821,733,25832,36,0,2,4,0,0
2973,26,50494,392,13321,24,1,2,1,0,0
2974,29,124477,567,39930,60,0,2,0,0,0
2975,40,99160,620,33407,60,1,2,2,0,0
2976,21,137698,361,5073,24,0,1,1,0,1
2977,28,136560,599,18667,60,1,2,0,0,1
2978,43,25835,702,17035,36,1,1,1,0,1
2979,23,43646,602,7732,12,0,1,4,0,1
2980,24,148777,552,4487,60,0,1,4,0,0
2981,45,102360,777,35952,12,2,2,3,1,0
2982,58,62335,668,30425,12,2,1,2,0,0
2983,35,94351,459,47658,24,1,2,2,0,0
2984,41,139934,465,20571,48,1,1,2,0,0
2985,55,27429,504,30075,60,0,2,1,0,0
2986,34,66950,566,43185,24,1,0,1,1,0
2987,56,85654,437,6495,24,2,0,2,0,0
2988,32,132422,667,19681,12,0,1,3,0,0
2989,37,134934,742,15781,60,1,0,0,0,0
2990,59,144975,316,40865,24,0,1,1,0,1
2991,29,93143,367,9469,36,2,1,2,0,1
2992,55,116186,432,46167,24,2,1,4,0,0
2993,33,129234,729,17202,36,2,0,1,0,1
2994,35,122889,607,20928,48,1,1,0,0,0
2995,38,127326,473,11985,36,1,0,1,1,0
2996,53,102527,711,40599,36,1,0,0,0,0
2997,26,111704,396,17775,12,1,2,0,0,0
2998,47,56099,453,1968,24,1,0,1,0,0
2999,43,64385,541,11382,48,1,2,0,0,0
3000,47,60919,603,6151,24,2,1,1,0,1
3001,54,121952,584,27804,36,2,1,1,0,1
3002,58,85782,326,44586,36,1,2,3,0,0
3003,34,96116,701,33259,24,2,1,4,0,0
3004,56,97590,659,21748,48,0,2,0,0,0
3005,28,114626,359,20691,48,1,2,1,0,1
3006,55,65387,501,33020,12,0,1,0,0,0
3007,39,40823,669,44560,36,1,2,1,0,0
3008,50,71015,832,28256,36,1,2,1,0,1
3009,34,127877,451,7125,12,2,2,1,0,0
3010,40,40339,401,5370,24,0,1,4,1,0
3011,45,28491,745,5838,36,2,1,0,0,1
3012,60,25706,528,49943,24,1,1,4,0,0
3013,44,122493,424,4134,48,0,1,4,0,0
3014,34,40728,535,46459,60,1,1,4,0,0
3015,46,31997,461,44199,12,2,0,4,0,0
3016,58,128537,652,12556,36,1,0,3,0,1
3017,43,85408,367,34822,12,1,2,0,0,0
3018,42,83097,472,28977,48,2,0,0,0,1
3019,39,63523,560,21113,48,1,1,1,0,0
3020,23,146648,516,31566,48,0,1,0,0,0
3021,62,50163,423,3669,48,2,1,4,0,0
3022,39,42718,461,17081,60,1,2,2,0,1
3023,29,112508,500,13938,24,2,2,0,0,0
3024,48,108767,753,6717,24,1,2,2,0,0
3025,40,64619,701,13282,60,2,2,3,0,0
3026,27,37126,761,48659,24,2,2,1,0,1
3027,34,114131,574,43065,48,0,2,1,0,1
3028,29,89926,505,15201,24,2,0,1,0,0
3029,39,65633,339,17289,12,0,1,3,0,0
3030,34,102654,572,25406,24,2,0,4,0,0
3031,58,28317,392,32286,12,2,2,2,0,0
3032,56,69980,341,13873,36,1,1,0,0,0
3033,60,69115,764,17512,12,1,1,4,0,0
3034,37,86646,678,29927,12,1,1,1,0,1
3035,50,68158,406,24461,48,2,0,1,1,0
3036,29,80963,627,21710,48,2,1,4,0,0
3037,53,72631,364,20952,48,0,2,2,0,1
3038,45,74316,664,14448,12,0,2,4,0,1
3039,34,130364,783,16198,60,0,0,3,0,0
3040,31,84342,323,8622,48,1,0,1,0,0
3041,55,40504,839,41848,48,1,2,2,0,0
3042,61,93593,361,3402,12,0,0,0,0,0
3043,34,51660,790,37324,36,2,1,1,0,0
3044,50,62196,572,29467,36,1,0,4,0,1
3045,61,90938,528,35961,24,1,1,2,0,0
3046,24,33605,319,44007,36,0,1,1,0,1
3047,24,82388,302,21739,48,1,1,0,0,0
3048,48,106297,720,19518,60,0,1,0,0,0
3049,28,80501,606,27547,24,1,1,4,0,0
3050,22,78309,731,29936,60,2,2,3,0,1
3051,61,52043,435,21287,60,2,2,4,0,0
3052,42,58635,814,42351,48,1,2,2,0,0
3053,61,104315,492,26476,12,0,1,4,0,0
3054,36,105691,714,13875,12,1,0,2,0,0
3055,49,131514,417,11686,12,0,0,3,0,0
